/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756415786541.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756416234642.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756416651881.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756420870856.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756420878955.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756420887848.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756420895725.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756420938852.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756420970769.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421006874.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421038933.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421074641.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421106856.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421138939.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421174805.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421206702.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421238988.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421274682.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421307045.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421342713.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_170875642137477.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421406778.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421442714.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421474791.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421510823.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421542957.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421574734.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421611091.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421643132.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421678736.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421710632.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421743093.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421778731.jpg,0.0
/home/pi/Robot_Car/Self Driving/DataCollected/IMG0/Image_1708756421810977.jpg,0.0
